"","season","team","off_epa_play","off_epa_db","off_epa_rush","off_pass_rate","off_ypa","off_ypc","off_sack_rate","off_int_rate","passing_cpoe"
"1",2025,"ARI",-0.0164839929825812,0.023051847314606,-0.0880721038064167,0.644218551461245,6.76989247311828,4.31071428571429,0.0828402366863905,0.0150537634408602,29.2134890284438
"2",2025,"ATL",-0.00890604376359065,-0.012722983021604,-0.0042447512757743,0.549795361527967,6.94010416666667,4.50606060606061,0.0471464019851117,0.0104166666666667,-33.9340612309749
"3",2025,"BAL",-0.00118311071333327,-0.0370992850054794,0.0370186383064949,0.515418502202643,7.56466876971609,4.97272727272727,0.0968660968660969,0.0252365930599369,33.641904485117
"4",2025,"BUF",0.130663300962066,0.168771871767373,0.08833347308294,0.526239067055394,8.2972972972973,4.98153846153846,0.0775623268698061,0.027027027027027,31.2579345855073
"5",2025,"CAR",-0.0359686939212921,-0.0570738158106531,-0.0114411198336564,0.5375,6.575,4.40810810810811,0.0697674418604651,0.025,11.658644207059
"6",2025,"CHI",0.0535012833777809,0.0537843184540729,0.0531826797223829,0.529559748427673,6.89303482587065,4.93582887700535,0.0451306413301663,0.0124378109452736,-57.2902751347313
"7",2025,"CIN",-0.0170743036737498,-0.0328972356395537,0.013802834818224,0.661179698216735,6.25164113785558,4.29959514170041,0.0518672199170125,0.0262582056892779,-24.4406639242994
"8",2025,"CLE",-0.186406770393198,-0.266738444236123,-0.070781836566824,0.59005376344086,5.3128078817734,3.87540983606557,0.0751708428246014,0.0246305418719212,-81.8273745261711
"9",2025,"DAL",0.105375310414605,0.200595581297767,-0.034583373454931,0.595115681233933,7.53363228699552,4.64126984126984,0.0367170626349892,0.0201793721973094,45.6575263609674
"10",2025,"DEN",0.0330935494050263,0.0623381072353323,-0.00720565227866005,0.579479768786127,6.23969072164948,4.62199312714777,0.0324189526184539,0.0206185567010309,-24.4653682596099
"11",2025,"DET",0.0855043749431835,0.161416798482829,-0.00806743413287442,0.552097428958051,7.92670157068063,5.00604229607251,0.0637254901960784,0.0130890052356021,45.7360551464951
"12",2025,"GB",0.132875658591403,0.276803694882655,-0.023800289485646,0.521203830369357,7.71153846153846,4.01714285714286,0.0446194225721785,0.00824175824175824,63.0565144249586
"13",2025,"HOU",0.00169611278379657,0.0426489759035283,-0.0565878993051006,0.58732212160414,6.69086651053864,4.05015673981191,0.0594713656387665,0.0163934426229508,-7.18580055632093
"14",2025,"IND",0.152980314477193,0.155225565919111,0.150109803140058,0.561111111111111,7.98429319371728,5.10443037974684,0.0544554455445545,0.0183246073298429,20.7191840148525
"15",2025,"JAX",-0.0187854166655328,-0.0528430248146827,0.02276486527643,0.54954954954955,6.67341772151899,4.22571428571429,0.0749414519906323,0.0278481012658228,-46.4938529383738
"16",2025,"KC",0.137633530985337,0.201167408937181,0.0455782527145539,0.59165613147914,7.34240362811791,4.39628482972136,0.0576923076923077,0.0158730158730159,22.0940567234101
"17",2025,"LA",0.100853591882999,0.209131036242904,-0.0454955990421631,0.574759945130315,7.64427860696517,4.39354838709677,0.0405727923627685,0.00995024875621891,33.4382323840574
"18",2025,"LAC",0.00299944724422248,0.000516390029495661,0.00676837337371854,0.602836879432624,7.14432989690722,4.54642857142857,0.0870588235294118,0.0231958762886598,2.80454150162922
"19",2025,"LV",-0.195318280400223,-0.167990256990008,-0.239242269444172,0.616459627329193,6.67134831460674,3.53846153846154,0.103274559193955,0.0365168539325843,-10.3653911030845
"20",2025,"MIA",-0.00548555326093572,0.0034200427405764,-0.0170750275094789,0.56547619047619,6.72237960339943,4.81164383561644,0.0710526315789474,0.0396600566572238,16.0921128956842
"21",2025,"MIN",-0.135489743237281,-0.183223947357737,-0.061324202950952,0.608414239482201,6.58456973293769,4.65702479338843,0.103723404255319,0.0445103857566766,-46.503551620792
"22",2025,"NE",0.0971124823971413,0.267239174678168,-0.0960573065329006,0.531713900134953,8.80112044817927,3.88760806916427,0.0939086294416244,0.0168067226890756,121.672187038866
"23",2025,"NO",-0.126784328431156,-0.12857617396053,-0.124084771679665,0.601049868766404,6.27464788732394,3.57894736842105,0.0698689956331878,0.0234741784037559,17.5374832141652
"24",2025,"NYG",0.0183817962142733,0.0277046655204303,0.00748794616868105,0.538853503184713,7.32133676092545,4.12707182320442,0.0803782505910166,0.0205655526992288,-14.4705921425368
"25",2025,"NYJ",-0.0678047136691333,-0.0770011210883815,-0.0574861255826554,0.52875175315568,6.05952380952381,4.77380952380952,0.108753315649867,0.0148809523809524,-33.1822951175044
"26",2025,"PHI",0.0267973302179189,0.0957168228304129,-0.0509742073172808,0.530172413793103,7.35087719298246,3.98165137614679,0.0731707317073171,0.00584795321637427,58.3646924366413
"27",2025,"PIT",0.0202310370884245,0.0371079808622022,-0.00263244523152353,0.575320512820513,6.74260355029586,4.03018867924528,0.0584958217270195,0.0236686390532544,29.8587091801782
"28",2025,"SEA",0.0540392293504956,0.21662250906192,-0.101583298324354,0.4890625,9.27152317880795,3.90825688073395,0.0351437699680511,0.0364238410596026,104.244696786324
"29",2025,"SF",0.0533295877081037,0.147883270745259,-0.0680918085417953,0.562200956937799,7.32888888888889,3.5,0.0425531914893617,0.0288888888888889,59.7213028774477
"30",2025,"TB",-0.0148570304724527,-0.0415735105156797,0.0208762615853634,0.572192513368984,6.62189054726368,4.11875,0.0607476635514019,0.0124378109452736,-38.7235180514792
"31",2025,"TEN",-0.1925270493441,-0.227545470860518,-0.124270804015488,0.660919540229885,5.70631067961165,3.89830508474576,0.104347826086957,0.0145631067961165,-58.414816421225
